instance_id,canonical_smiles
CHEMBL1461774,CC1CCC(CC1)NC(=O)c2onc(Cn3nc(C)c(Br)c3C)n2
CHEMBL96039,COc1cc2c(nc(OCCCO)nc2cc1OCCO)c3cc(OCC4CC4)cc(OCC5CC5)c3
CHEMBL13754,COc1ccccc1N2CCN(CCN3C(=O)Nc4sc(C)c(c5ccccc5)c4C3=O)CC2
CHEMBL4094791,COc1cccc(\C=C\c2ccc3nc(N)nc(N)c3n2)c1
CHEMBL2012489,CC[C@@H]1[C@@H](C)C[C@@H]2[C@@H]([C@@H](C)OC2=O)[C@H]1\C=C\c3ccc(cn3)c4ccccc4
CHEMBL159206,CCCCCCCCCCCCCCCc1cccc(OC)c1CSc2nc3cc(ccc3[nH]2)[N+](=O)[O-]
CHEMBL3763630,Fc1cc2[nH]c(NC(=O)c3csc(NC(=O)c4ccccc4OC(F)(F)F)n3)nc2cc1Cl
CHEMBL3894401,CN1CCN(Cc2cc3C(=CN(C)C(=O)c3[nH]2)c4cc(ccc4Oc5ccc(F)cc5F)S(=O)(=O)C)CC1
CHEMBL382278,NC(=N)c1ccc(NC(C(=O)O)c2cc(OC3CCOCC3)cc(c2)C#C)cc1
CHEMBL113762,CC(C)OC(=O)C1=C(C)N(Cc2cccc(Cl)c2)C(=C(C1c3ccccc3Cl)C(=O)O)C(=O)O
CHEMBL145292,O=C1Oc2cc(OCc3ccccc3)ccc2c4ccccc14
CHEMBL493361,CS(=O)(=O)Nc1ccc(CNC(=O)CCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1F
CHEMBL3639688,OC([C@@H]1CCCC[C@H]1C(=O)Nc2nnc(CCCCc3nnc(NC(=O)Cc4ccccc4)s3)s2)c5ccccc5
CHEMBL455809,CCSC(=N)Nc1ccc(cc1)N(C)C
CHEMBL1347660,CSc1nc2ccccc2cc1\C=C(/C#N)\c3cccc(C)c3
CHEMBL64200,O[C@]1(OC(=O)C(C1Cc2ccccc2)c3ccc4OCOc4c3)c5ccc(Cl)c(Cl)c5
CHEMBL323686,CN(CCCOc1ccc(Cc2ccccc2)cc1)CCC(=O)NS(=O)(=O)c3ccccc3
CHEMBL2041307,CC1(C)OC[C@@H](O1)C(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O
CHEMBL3677533,NS(=O)(=O)CCNC(=O)C(c1nc2ccc(cc2s1)C(=O)N3CC(F)(F)C3)S(=O)(=O)CCC(F)(F)F
CHEMBL4091239,Fc1ccc(CC2=N[C@@H](CCCCN3C[C@H](Cc4ccccc4)N(CCc5ccccc5)C3=S)CN2)cc1
CHEMBL1338425,Cl.OC(COc1ccc(Cl)c2ccccc12)CN3CCN(CC3)c4ccccn4
CHEMBL1257336,Cc1ncoc1c2nnc(SCCCN3[C@@H]4CC[C@H]3C[C@H](C4)c5ccc(cc5)C(F)(F)F)n2C
CHEMBL3911597,CCOC(=O)C1=C2CCCN2C(=O)C(=C1)Cc3ccc(Br)cc3
CHEMBL33119,O=C(NCCCc1ccccc1)[C@@H]2CCCN2S(=O)(=O)Cc3ccccc3
CHEMBL239998,NC(=N)N\N=C\c1cc(Br)ccc1OCc2cccc3ccccc23
CHEMBL3671225,Clc1ccc(s1)C(=O)NC[C@H]2CN(C(=O)O2)c3ccc(c(Cl)c3)S(=O)(=O)N4CCOCC4
CHEMBL1602088,COc1ccc(cc1)c2oc(NC(=O)c3cc(Cl)ccc3Cl)nn2
CHEMBL98292,CCOC(=O)Cn1c(OC)nc2c(OCc3c(Cl)ccc(N(C)C(=O)CNC(=O)\C=C\c4ccc(NC(=O)C)nc4)c3Cl)cccc12
CHEMBL1290191,CC(C)[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)N[C@@H](Cc3ccccc3)C#N
CHEMBL1235001,CCCC[C@H]1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3
CHEMBL3922586,COc1cc(OC)c(Cl)c(c1)N(CCO)c2ccc3ncc(nc3c2)c4cnn(C)c4
CHEMBL384213,C(Nc1ccc2[nH]nc(c3nc4cc(ccc4[nH]3)N5CCC(CC5)N6CCCCC6)c2c1)c7ccccc7
CHEMBL379225,CN(C(=O)c1ccccc1)c2ccc(cc2)C(O)(C(F)(F)F)C(F)(F)F
CHEMBL2046726,COc1cc2ncnc(Sc3nncs3)c2cc1OC
CHEMBL3698616,CCNC(=O)NCC(C)c1ccc(cc1)C#Cc2cnc(OC3CCC3)nc2
CHEMBL3985342,CO[C@@]12CC(F)(F)[C@@H](C)[C@H](\C=C\c3ccc(cn3)c4ccccc4C#N)[C@@H]1[C@@H](C)OC2=O
CHEMBL1480075,COc1ccc(OC)c(c1)n2c(C)cc(C=O)c2C
CHEMBL536161,CN1CCCN(Cc2cccc(c2)c3ccc(CNC(=O)c4cccc(Cl)c4)c(F)c3)CC1.OC(=O)C(F)(F)F
CHEMBL3289946,Clc1ccc(cc1Cl)S(=O)(=O)NCCCCN2CCN(CC2)c3nsc4ccccc34
CHEMBL3735987,C[C@H](NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc3ccc(cc3)c4ccccc4C(=O)O)c5cccc(Cl)c5
CHEMBL289275,O=C1N(CCN2CCN(CC2)c3nsc4ccccc34)C(=O)c5ccccc15
CHEMBL3359026,C[C@H](NC(=O)N1C[C@H]2C[C@H](C[C@H]2C1)c3ccccc3C(F)(F)F)C(=O)O
CHEMBL3693735,ONC(=O)CCCCCCNC(=O)c1ccc(cc1)N(c2ccccc2)S(=O)(=O)c3ccccc3
CHEMBL1979830,C\C(=N/NC(=S)NCC=C)\c1ccc(cc1)n2ccnc2
CHEMBL597282,Cc1ccc(OCP(=O)(O)O)c2c1Cc3scnc23
CHEMBL1371586,Cc1cccc(c1)C2=NN([C@H](CO)[C@H]2c3ccc(F)cc3)c4ccccc4
CHEMBL208723,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3cnn(Cc4cc(cc(c4)C(F)(F)F)C(F)(F)F)c3
CHEMBL70146,COc1ccc(C(=O)Nc2ccncc2Cl)c3cc(oc13)C(=O)C
CHEMBL2349497,CN1C(=NC2(CC(C)(C)Oc3ccc(cc23)c4cccc(F)c4)C1=O)N
CHEMBL356805,Oc1ccc(cc1)c2nccc3nc(O)ccc23
CHEMBL1490828,N=C(Cc1cccs1)NOC(=O)COc2ccccc2
CHEMBL3696529,CC(C)(O)C#Cc1cc2c(cc1F)C3CC(C3)n4c(CN5CCCC5)c(nc24)C(=O)N
CHEMBL3950533,Cl.CCOC(=O)C1=Cc2cnc(Nc3ccc(cc3)N4CCNCC4)nc2N(C5CCCC5)C1=O
CHEMBL301750,NC(=N)NNS(=O)(=O)c1ccc(I)cc1
CHEMBL1490036,CCN1C=C(C(=O)NCc2occc2)C(=O)c3cc(ccc13)S(=O)(=O)N4CCC(C)CC4
CHEMBL141113,C[S+]([O-])c1ccc(cc1)C(Nc2nccs2)C(=O)c3ccc(F)cc3
CHEMBL446976,CCCCCCC(C)OC(=O)CC(=O)CBr
CHEMBL1958038,Fc1ccc(cc1)C2CC(=NN2C3=NC(=O)CS3)c4ccc(Br)cc4
CHEMBL3939957,Fc1ccc(CC2=NNC(=O)C3=C2NCCC3)cc1C(=O)NC4CCN(CC4)C(=O)c5cn[nH]c5
CHEMBL3353367,OC(=O)[C@@H](Cc1cc2ccc(F)cc2[nH]1)NC(=O)Cc3cccc4ccccc34
CHEMBL3979434,O=C(CNC(=O)c1cnc2[nH]cc(c3ccccc3)c2c1)NCCc4c[nH]cn4
CHEMBL1448761,CN(C)C1(CNC(=O)COc2cc(C)cc(C)c2)CCCCC1
CHEMBL3922641,NC(=O)C1(CC1)c2ccc(cc2)c3cccc(Nc4nccc(n4)C(F)(F)F)c3
CHEMBL333650,Cc1cc(cc(C)c1Oc2ccc(O)c(c2)S(=O)(=O)N3CCCCC3)N4N=CC(=O)NC4=O
CHEMBL3094306,COCc1nc2ccc(OCc3ccc4ccccc4n3)cc2n1c5ccccc5
CHEMBL3198332,CCN(CC)c1ccc(\C=N\NC(=O)c2cnccn2)c(O)c1
CHEMBL66741,CCNC(=O)c1ccc(cc1)C(=C2CC3CCC(C2)N3Cc4cccs4)c5cccc(OC)c5
CHEMBL51754,COc1c(cc(Br)c2ccccc12)C(=O)N[C@@H]3CCN(C3)C4[C@@H]5C[C@H]6C[C@H](C[C@@H]4C6)C5
CHEMBL341447,C[N+](C)(C)CC#CCOC(=O)c1cccc(Cl)c1
CHEMBL1387131,COc1cc(ccc1NC(=O)c2ccccc2Cl)S(=O)(=O)N3CCCCC3
CHEMBL3321790,OC1(CC2CCC(C1)N2CCCSc3ccc(F)cc3)c4ccc(Cl)cc4
CHEMBL403432,CC(C)COC(=O)N1CCC(=C(C1)c2cccc(OCCc3nc(oc3C)c4ccccc4)c2)CC(=O)O
CHEMBL1310236,COc1cc(\C=C\c2cc(C(=O)O)c3ccccc3n2)cc(OC)c1O
CHEMBL1403431,CN(C)C(=O)c1ccc(cc1)N=Nc2ccc(cc2C)N=Nc3c(O)nc4ccccc4c3O
CHEMBL3780039,CC1CN(Cc2ccc(cc2)C(=N)N)C(=O)N(C1)C3CCN(Cc4ccccc4)CC3
CHEMBL3717972,COc1cc(OCc2nc(sc2C)N3CC4CCC(C3)O4)c5cc(oc5c1)c6cn7nc(OC)sc7n6
CHEMBL111775,Oc1ccc(CCNCCNC(=O)CCOCCc2ccccc2)c3sc(O)nc13
CHEMBL343819,CCC(=O)c1cc(CCNC(=O)C)c2cc(OC)ccc2c1
CHEMBL1391029,COc1ccc(cc1)N2CCN(CC2)C3CCCN(C3)S(=O)(=O)c4ccccc4
CHEMBL1928733,CCc1nnc(c2ccc(cc2)c3ccccc3)n1c4cccc5[nH]ncc45
CHEMBL258642,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C2(CN)CCCC2)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N4CCC[C@H]4C(=O)N[C@@H](Cc5ccccc5)C(=O)O
CHEMBL1395221,CCOC(=O)CC(=O)CSc1nc(O)c2SC(=S)N(c3ccc(C)c(C)c3)c2n1
CHEMBL559186,Cl.Clc1ccc(cc1Cl)[C@@H]2CCCN3CCCC[C@H]23
CHEMBL1577171,Cn1cccc1C(=O)C(=O)Nc2ccc(F)c(F)c2
CHEMBL511857,COc1cccc(c1)[C@@H]2CC[C@H](CC2)N3CCN(CC3)c4ccccn4
CHEMBL2349462,CCCC(=O)Nc1cc(NS(=O)(=O)c2cccs2)cc(c1)C3=CSC(=O)N3
CHEMBL1491785,CCn1c(CSc2ncccn2)nnc1SCC(=O)N3C(C)Cc4ccccc34
CHEMBL111061,COc1cc(Cc2ccccc2)ccc1CCN
CHEMBL3696562,Cn1nccc1C(O)c2c(nc3c4cc(ccc4C5CC(C5)n23)C#CC(C)(C)O)C(=O)N
CHEMBL1339693,Cl.NCCCC[C@H](NC(=O)C1CCNCC1)c2oc(nn2)[C@@H](N)Cc3ccc(O)cc3
CHEMBL3664788,Cn1c2CC3CCC(N3)c2c4cc(ccc14)S(=O)(=O)c5cccc6ncccc56
CHEMBL220759,CCCC[C@H](NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc6ccccc6)C(=O)N
CHEMBL3905796,FC(F)(F)c1cnc(nc1)N2CCN([C@@H](C2)c3ccc(Cl)s3)C(=O)C4CCS(=O)(=O)CC4
CHEMBL119675,FC(F)(F)c1cccc(c1)c2nc3ccccn3c2C4=NN(C(=O)CC4)c5ccccc5Cl
CHEMBL196092,CC#CCOc1ccc(cc1)S(=O)(=O)N2CCOCC2C(=O)NO
CHEMBL1337787,O=C(C(NS(=O)(=O)c1cccs1)c2ccccc2)N3CCN(CC3)c4ccccc4
CHEMBL442541,NC(=N)Nc1cccc(c1)C(=O)Nc2ccc(\C=C\C(=O)O)cc2Cl
CHEMBL1409234,CC1CN(CC(C)O1)S(=O)(=O)c2cccc(c2)C(=O)OCC(=O)c3cccs3
CHEMBL3655931,ONC(=O)c1cnc(NCc2c(Cl)cccc2Cl)nc1
CHEMBL2237220,CCCC(C)N1CCN(CC1)C(=O)c2ccc3NC(=O)C4=C(CCSC4)c3c2
CHEMBL275471,COc1cc(\C=C\COC(C(Oc2nc(C)cc(C)n2)C(=O)O)(c3ccccc3)c4ccccc4)cc(OC)c1OC
CHEMBL3979720,COCc1nc2c(cc(NC(=O)c3ccccc3Cl)cc2[nH]1)C(=O)Nc4cccc(Cl)c4C
CHEMBL2436629,Nc1cc(CN2CCC(F)(CC2)C(=O)N3CCC(CC3)N4Cc5ccccc5C4)ccn1
CHEMBL1572892,Cc1ccc(cc1)C2(C)NC(=O)N(CC(=O)Nc3cccnc3Cl)C2=O
CHEMBL3896456,COc1cc(ccc1N2C(=O)C=Cc3cc(ccc23)S(=O)(=O)Nc4occn4)c5cccc(OC(C)C)c5
CHEMBL3892723,FC1(F)CCN(C[C@@H]1Oc2ccc3ccccc3n2)C(=O)c4ccccc4n5cccn5
CHEMBL2029483,CC[C@@H]1C[C@H](N(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)c3nnn(CCO)n3)c4cc(ccc4N1C(=O)OC(C)C)C(F)(F)F
CHEMBL1533632,COc1ccc(cc1)S(=O)(=O)Nc2cc(C(C)C)c(O)cc2C
CHEMBL3417585,C[C@@H]1CCCN1CCCOc2ccc(cc2)C3=NNC(=O)[C@@H]4C[C@H]34
CHEMBL349323,NC(=N)c1cccc(c1)n2ccnc2C(=O)Nc3ccc(cc3)c4ccccc4S(=O)(=O)N.OC(=O)C(F)(F)F
CHEMBL3677983,CC(C)(C)OC(=O)c1cc(O[C@@H]2CC[C@@H](CC2)NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)ccn1
CHEMBL174917,CCCCCCCC\C=C/CCCCCCCC(=O)c1oc(cn1)c2cccnn2
CHEMBL1818460,Cc1cc(nn1C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)C(F)(F)F
CHEMBL1270504,O=C(OCC#CCSc1oc(nn1)c2cccc3ccccc23)C4CCC4
CHEMBL1607349,Cc1nn(c2ccc(cc2)[N+](=O)[O-])c3N=C4N(C(c5cccc(Br)c5)c13)c6ccccc6NC4=O
CHEMBL3632715,C[C@H]1CC[C@H](c2ccccc2)S(=O)(=O)N1Cc3ccc(cc3F)N4CCC5(CC4)N(C)C(=O)N(C)C5=O
CHEMBL211082,NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)c2noc(Cc3ccc(OCCc4cccc5ccccc45)cc3)n2
CHEMBL3770924,O=C(NC1CC1)C2=CN(c3cccc(c3)c4ccc(cc4)[C@@H]5C[C@H]5c6nnn[nH]6)c7ncccc7C2=O
CHEMBL63825,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)n3ncc(COc4ccc(OC(F)(F)F)cc4)n3)cc1)c5cccnc5
CHEMBL3612353,NS(=O)(=O)Oc1ccc2C3=C(CCC3)C(O)Oc2c1
CHEMBL528325,Cc1ccccc1C(N2CCN(CC2)C(=O)NC(C)(C)C)c3ccc(Cl)cc3
CHEMBL325572,C[C@]12CCC3C(CCC4NC(=O)C=C[C@]34C)C1CCC2C(=O)Nc5ccccc5C(=O)c6ccccc6
CHEMBL3702193,C[C@@H](O)CNc1ccc(Nc2ncc3c4ccncc4n(C5CCCC5)c3n2)nn1
CHEMBL592427,Oc1c(Br)cccc1CN(Cc2ccc(F)cc2)C(=O)Nc3ccccc3
CHEMBL1457127,Cc1ccc(SCCC(=O)Nc2ccccc2Br)cc1
CHEMBL3895803,Cc1cccc(F)c1S(=O)(=O)NCC2(CC2)C(=O)NC3C4CC5CC3CC(C5)(C4)C(=O)N
CHEMBL1574219,CCCn1c(CC)nc(c1S(=O)(=O)c2ccccc2)[N+](=O)[O-]
CHEMBL1643341,COc1cc(CCC(=O)O[C@@H]2CC[C@H](CC2)N(C)[C@@H]3CC[C@H](CC3)OC(=O)c4cc(OC)c(OC)c(OC)c4)cc(OC)c1OC
CHEMBL1515809,Oc1ccc(cc1O)C2=CC(=O)c3c(O2)ccc4ccccc34
CHEMBL3764703,Cl.NOCc1ccc(Cl)cc1Cl
CHEMBL1911601,CCN(CC)C(=O)CN1N(C(=O)c2c(C)c3ccccc3nc12)c4ccccc4
CHEMBL1223881,CCNC1=N\C(=C/c2ccc(c(OC)c2)n3cnc(C)c3)\C(=O)N1[C@H](CO)c4ccc(F)cc4
CHEMBL3197073,CCCN(CCC)\C=N\c1sc2CCCCCc2c1C#N
CHEMBL3681038,CNc1nc(Nc2ccc(cc2Cl)c3onc(C)n3)ncc1Cl
CHEMBL380680,C[C@@H](O[C@H]1CCC(=O)NC[C@@H]1c2ccc(F)cc2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F
CHEMBL1760657,COc1ccc(cc1Cn2c(cc3cc(ccc23)C#N)C(=O)NCC4(CO)CC4)C(F)(F)F
CHEMBL3640844,C[C@@H](O)[C@@H](Nc1ccc([N+]#[C-])c(Cl)c1C)c2nnc(s2)c3ccccc3
CHEMBL1413176,CN1N(C(=O)C(=C1C)NC(=O)c2cccnc2)c3ccccc3
CHEMBL1450701,CC(=O)Nc1ccc(cc1)c2csc(Nc3ccc(cc3)S(=O)(=O)N)n2
CHEMBL393939,Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1
CHEMBL1269895,NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N4CC[C@H](C4)Nc5ncccc5C#N)C(C3)C2
CHEMBL401234,COc1ccc(cc1)C2(O)CCN(CC2)C(c3ccccc3)c4ccccc4
CHEMBL2336625,NS(=O)(=O)c1ccc(cc1)n2nc(CO)cc2c3cccc4ccccc34
CHEMBL197504,C[C@@H](NC(=O)Cc1c(Cl)ccc(NCC(F)(F)c2ccccn2)[n+]1[O-])c3cc(Cl)ccc3CN
CHEMBL4113087,C[C@@]1(F)CC(F)(F)[C@](C)(N=C1N)c2cc(NC(=O)c3coc(n3)C(F)F)ccc2F
CHEMBL3955791,CS(=O)(=O)NCCNc1nonc1\C(=N\O)\Nc2ccc(F)c(Br)c2
CHEMBL2283181,CCCC\C(=C(/c1ccccc1)\c2ccc(cc2)N=[N+]=[N-])\c3ccccc3
CHEMBL4112107,CC(=O)c1nn(CC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)NCC4CCC5(CCC5)CC4)c6cnccc16
CHEMBL1542419,CC(C)(C)C(=O)NC(=S)N1CCc2ccccc12
CHEMBL2158423,CCC(=O)Nc1ccc(cc1)C(=O)N[C@@]2([C@H](c3ccc(OC(=O)c4cccs4)c(OC)c3)[C@](NC(=O)c5ccc(NC(=O)CC)cc5)([C@@H]2c6ccc(OC(=O)c7cccs7)c(OC)c6)C(=O)O)C(=O)O
CHEMBL1448433,OC(=O)CC1(C(=O)c2ccccc2C1=O)c3ccccc3
CHEMBL385246,CC[C@H](C)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(=O)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)N
CHEMBL168481,S\C(=N/N=C/c1ccccn1)\Cc2ccccc2
CHEMBL3732954,Cc1cc2oc(cc2cc1Cl)c3cn4nc(Br)sc4n3
CHEMBL204185,CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2
CHEMBL1540359,COCCCNC(=O)COc1ccc(cc1)S(=O)(=O)Nc2ccccc2
CHEMBL3350370,C[C@@H]1[C@H](N(Cc2ccccc12)C(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](Cc5ccccc5)C(=O)O
CHEMBL61,COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24
CHEMBL3660241,CN(c1cccnc1)c2ccnc(c2)C(=O)Nc3nc(C)cs3
CHEMBL555618,Cl.COC(=O)[C@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc3c(C)cc(O)cc3C)C(C)(C)SSC1(C)C
CHEMBL1313685,Brc1ccc(cc1)n2cc(c3ccccc3)c4c(NN5CCOCC5)ncnc24
CHEMBL154058,O=C1C2CCCC2=NN1CCOc3ccc4ccccc4c3
CHEMBL142481,CCCN(CCc1ccsc1)C2Cc3cc(OC)c(OC)cc3C2
CHEMBL1526047,COc1ccc(cc1)C(CNC(=O)C2CC2)N(C)C
CHEMBL1410309,CCOc1ccccc1NC(=O)C2CCN(CC2)S(=O)(=O)c3ccc4NC(=O)C=Cc4c3
CHEMBL3780078,Fc1c(C#N)[nH]c2ccc(CN3CCC(CC3)Nc4ncnc5sc(CC(F)(F)F)cc45)cc12
CHEMBL3640822,C[C@@H](O)[C@@H](Nc1ccc([N+]#[C-])c(Cl)c1C)c2oc(nn2)c3ccccc3
CHEMBL4108971,CC(C)NC1=NC(=C(C(=O)N1)c2nc3ccccc3s2)N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
CHEMBL2408827,COc1cc(ccc1Nc2ncc(Cl)c(Oc3ccc(COc4no[n+]([O-])c4S(=O)(=O)c5ccccc5)cc3)n2)N6CCN(CC6)C(=O)C=C
CHEMBL3814744,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC1=O)C(=O)N3CCC[C@H]3C(=O)N(C)[C@@H](CC(C)C)C(=O)NCC(=O)N
CHEMBL1314266,CN(C)S(=O)(=O)c1cccc(NC(=O)c2ccc3OCCOc3c2)c1
CHEMBL3662018,CCCNC(=O)c1cnc(Oc2ccc3OC(CCc3c2)c4cc(F)ccc4C)s1
CHEMBL1504426,Cc1ccnc(NC(=S)NC(=O)c2cccs2)c1
CHEMBL3678297,COc1cc(ccc1OCc2ccc(cc2)C(F)(F)F)[C@H](C)n3c(N)nc4cc(cnc34)c5cnn(C)c5
CHEMBL604669,CN1CCc2c(C1)c3cc(C)ccc3n2\C(=C/c4ccccc4)\C
CHEMBL3719223,COc1cc(OCc2csc(n2)C3(CCOCC3)c4ccc(cc4)C(=O)N(C)C)c5cc(oc5c1)c6cn7nc(OC)sc7n6
CHEMBL136807,CCCCSc1nsnc1C2CN3CCC2CC3
CHEMBL3686593,C[C@H](NC(=O)C)c1ccc(O[C@@H]2CCN(C2)c3ccnc(N4CCC4)c3F)cc1
CHEMBL269755,Nc1cccc(O)c1
CHEMBL218940,CCOC(=O)C1=C(C)Nc2nc3CCCCc3c(N)c2C1c4cccc(OC)c4
CHEMBL1322915,CC(C)CCCC(C)C1CCC2C3CC(=O)[C@H]4CC(O)CC[C@]4(C)C3CC[C@@]12C
CHEMBL272608,O=C1Sc2ccccc2N1CCCCCCN3CCN(CC3)C4CCCCC4
CHEMBL329099,CCCCC1=NN(C(=O)N1Cc2ccc(cc2)c3ccccc3S(=O)(=O)NC(=O)C4CCCCCC4)c5ccccc5C(F)(F)F
CHEMBL406573,O=C(Nc1cnc2ccccc2c1)c3ccc(NC4CCCCC4)cc3
CHEMBL1509927,O=C(NC1CC1)C(=O)Nc2ccc3OCCOc3c2
CHEMBL3965744,CNC(=O)Nc1nc(ns1)c2ccc(cc2)C(=O)N(C3CC3)C4CCN(CC4)C(=O)OC(C)(C)C
CHEMBL239834,[O-][N+](=O)c1ccc(cc1)C(=O)N2c3ccccc3Sc4ccccc24
CHEMBL1480534,CSc1ccccc1c2oc(nn2)c3ccc(C)cc3
CHEMBL3127370,CC1(CC(Nc2ccc(cc12)C(=N)N)c3cccc(c3)c4ccc(cc4C(=O)O)C(=O)N)c5ccccc5
CHEMBL3986807,OC1=C(CN(CCCC(F)(F)F)C1=O)C(=O)N[C@@H]2CC[C@@H](CC2)c3ccccc3
CHEMBL328443,CCCC[C@H](N)C(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc2ccc(O)cc2
CHEMBL92286,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)NNC(=O)[C@H](N)Cc3c[nH]c4ccccc34
CHEMBL2070805,FCC(=O)N(Cc1cocc1)c2ccccc2Oc3ccccc3
CHEMBL422972,COc1ccc(cc1OC2CCCC2)C3(Cc4ccncc4)C(=O)c5ccc(OCc6ccncc6)cc5C3=O
CHEMBL18254,CC1(O)OC(=O)C(=C1c2ccc(cc2)S(=O)(=O)C)c3ccc(Cl)cc3Cl
CHEMBL1363026,CC1=C(CCC(=O)NCCCn2ccnc2)C(=O)Oc3cc4oc5CCCCc5c4cc13
CHEMBL1344433,CCCCn1c(SCC(=O)c2ccc3OCC(=O)Nc3c2)nc4cc(ccc14)S(=O)(=O)N
CHEMBL257373,CC(C)[C@H](N)c1cc(C)ccc1N2CCN(CC2)C(=O)[C@@H]3[C@H](CCN3C(=O)C(C)(C)C)c4ccc(Cl)cc4
CHEMBL2179542,Fc1ccoc1C(=O)N2CC3CNCC(C3)C2
CHEMBL118105,CCCOc1c(OCCCO)cc(cc1S(=O)(=O)CC(=O)C)[C@@H]2CC[C@H](O2)c3cc(OC)c(OC)c(OC)c3
CHEMBL212326,CCN(CC)CCCNc1ccc(C)cc1S(=O)(=O)Nc2ccc3CCCCc3c2C(=O)O
CHEMBL1340022,CCOc1ccc(cc1)N(CC(=O)NCCC2=CCCCC2)S(=O)(=O)c3ccccc3
CHEMBL3985843,COc1cc2CN(Cc2cc1OC)C(=O)Nc3ccc(cc3)C(=O)NCCCc4ccccc4
CHEMBL1304654,Cc1c(oc2c1ccc3ccccc23)C(=O)OCC(=O)Nc4cccc(c4)S(=O)(=O)N
CHEMBL219666,Nc1c(Cl)cc(cc1Cl)C(=O)N(C2CC2)C3CCCCC3
CHEMBL3234671,COc1cccc2c(cn(CCN3CCOCC3)c12)C(=O)N[C@H]4[C@@]5(C)CC[C@H](C5)C4(C)C
CHEMBL343659,Cc1cccc(CN2CCC(CC2)NC(=O)C(O)(C3CCCC3)c4ccccc4)n1
CHEMBL146163,COC(=O)C1=C(C)NC(=O)N(C1c2ccc(Cl)cc2)C(=O)NCCCN3CCC(CC3)(C(=O)OC)c4ccccc4
CHEMBL3974673,CC(C)Oc1ccc2[nH]nc(c3cc(ncn3)N4C[C@H](O)[C@H](C4)N(C)C)c2c1
CHEMBL1401774,CCC(CC)C(=O)Nc1cccc(c1)C(=O)NCc2occc2
CHEMBL3581710,CC(=C)C(=O)CC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]3CC[C@]4(C)[C@@H]3[C@H](O)C[C@@H]5[C@@]6(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]6CC[C@@]45C
